match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
1,111,2,17.4,6,Vijay Shankar,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Vijay Shankar, Six,",6
1,112,2,17.5,0,Vijay Shankar,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Vijay Shankar, no run,",0
1,113,2,17.6,w,Vijay Shankar,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Vijay Shankar, no run,                           Wicket - c Mitchell Santner b RS Hangargekar batsmen out 27(21)",0
1,114,2,18.1,0,Rahul Tewatia,Deepak Chahar,"Deepak Chahar to Rahul Tewatia, no run,",0
1,115,2,18.2,4lb,Rahul Tewatia,Deepak Chahar,"Deepak Chahar to Rahul Tewatia, 4 leg bye,",4
1,116,2,18.3,1,Rahul Tewatia,Deepak Chahar,"Deepak Chahar to Rahul Tewatia, 1 run,",1
1,117,2,18.4,6,Rashid Khan,Deepak Chahar,"Deepak Chahar to Rashid Khan, Six,",6
1,118,2,18.5,4,Rashid Khan,Deepak Chahar,"Deepak Chahar to Rashid Khan, Four,",4
1,119,2,18.6,0,Rashid Khan,Deepak Chahar,"Deepak Chahar to Rashid Khan, no run,",0
1,120,2,19.1,1wd,Rahul Tewatia,Tushar Deshpande,"Tushar Deshpande to Rahul Tewatia, 1 wide,",1
1,121,2,19.1,6,Rahul Tewatia,Tushar Deshpande,"Tushar Deshpande to Rahul Tewatia, Six,",6
1,122,2,19.2,4,Rahul Tewatia,Tushar Deshpande,"Tushar Deshpande to Rahul Tewatia, Four,",4
2,1,1,0.1,0,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, no run,",0
2,2,1,0.2,2,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, 2 runs,",2
2,3,1,0.3,0,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, no run,",0
2,4,1,0.4,6,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, Six,",6
2,5,1,0.5,0,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, no run,",0
2,6,1,0.6,1,Prabhsimran Singh,Umesh Yadav,"Umesh Yadav to Prabhsimran Singh, 1 run,",1
2,7,1,1.1,4,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, Four,",4
2,8,1,1.2,4,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, Four,",4
2,9,1,1.3,0,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, no run,",0
2,10,1,1.4,0,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, no run,",0
2,11,1,1.5,6,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, Six,",6
2,12,1,1.6,w,Prabhsimran Singh,Tim Southee,"Tim Southee to Prabhsimran Singh, no run,                           Wicket - c Rahmanullah Gurbaz b Tim Southee batsmen out 23(12)",0
2,13,1,2.1,0,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, no run,",0
2,14,1,2.2,0,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, no run,",0
2,15,1,2.3,0,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, no run,",0
2,16,1,2.4,1,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, 1 run,",1
2,17,1,2.5,0,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, no run,",0
2,18,1,2.6,0,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, no run,",0
2,19,1,3.1,4,Shikhar Dhawan,Tim Southee,"Tim Southee to Shikhar Dhawan, Four,",4
2,20,1,3.2,4,Shikhar Dhawan,Tim Southee,"Tim Southee to Shikhar Dhawan, Four,",4
2,21,1,3.3,1,Shikhar Dhawan,Tim Southee,"Tim Southee to Shikhar Dhawan, 1 run,",1
2,22,1,3.4,2,Bhanuka Rajapaksa,Tim Southee,"Tim Southee to Bhanuka Rajapaksa, 2 runs,",2
2,23,1,3.5,1,Bhanuka Rajapaksa,Tim Southee,"Tim Southee to Bhanuka Rajapaksa, 1 run,",1
2,24,1,3.6,0,Shikhar Dhawan,Tim Southee,"Tim Southee to Shikhar Dhawan, no run,",0
2,25,1,4.1,0,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, no run,",0
2,26,1,4.2,0,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, no run,",0
2,27,1,4.3,4,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, Four,",4
2,28,1,4.4,4,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, Four,",4
2,29,1,4.5,0,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, no run,",0
2,30,1,4.6,6,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, Six,",6
2,31,1,5.1,0,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, no run,",0
2,32,1,5.2,0,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, no run,",0
2,33,1,5.3,1,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, 1 run,",1
2,34,1,5.4,0,Bhanuka Rajapaksa,Varun Chakravarthy,"Varun Chakravarthy to Bhanuka Rajapaksa, no run,",0
2,35,1,5.5,1,Bhanuka Rajapaksa,Varun Chakravarthy,"Varun Chakravarthy to Bhanuka Rajapaksa, 1 run,",1
2,36,1,5.6,4,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, Four,",4
2,37,1,6.1,2,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, 2 runs,",2
2,38,1,6.2,4,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, Four,",4
2,39,1,6.3,0,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, no run,",0
2,40,1,6.4,6,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, Six,",6
2,41,1,6.5,0,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, no run,",0
2,42,1,6.6,1,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, 1 run,",1
2,43,1,7.1,0,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, no run,",0
2,44,1,7.2,2,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, 2 runs,",2
2,45,1,7.3,4,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, Four,",4
2,46,1,7.4,1,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, 1 run,",1
2,47,1,7.5,1,Shikhar Dhawan,Sunil Narine,"Sunil Narine to Shikhar Dhawan, 1 run,",1
2,48,1,7.6,2,Bhanuka Rajapaksa,Sunil Narine,"Sunil Narine to Bhanuka Rajapaksa, 2 runs,",2
2,49,1,8.1,1,Shikhar Dhawan,Shardul Thakur,"Shardul Thakur to Shikhar Dhawan, 1 run,",1
2,50,1,8.2,4,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, Four,",4
2,51,1,8.3,1,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, 1 run,",1
2,52,1,8.4,5nb,Shikhar Dhawan,Shardul Thakur,"Shardul Thakur to Shikhar Dhawan, 5 no ball,",5
2,53,1,8.4,0,Shikhar Dhawan,Shardul Thakur,"Shardul Thakur to Shikhar Dhawan, no run,",0
2,54,1,8.5,1,Shikhar Dhawan,Shardul Thakur,"Shardul Thakur to Shikhar Dhawan, 1 run,",1
2,55,1,8.6,0,Bhanuka Rajapaksa,Shardul Thakur,"Shardul Thakur to Bhanuka Rajapaksa, no run,",0
2,56,1,9.1,4,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, Four,",4
2,57,1,9.2,1,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, 1 run,",1
2,58,1,9.3,1lb,Bhanuka Rajapaksa,Varun Chakravarthy,"Varun Chakravarthy to Bhanuka Rajapaksa, 1 leg bye,",1
2,59,1,9.4,1,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, 1 run,",1
2,60,1,9.5,1,Bhanuka Rajapaksa,Varun Chakravarthy,"Varun Chakravarthy to Bhanuka Rajapaksa, 1 run,",1
2,61,1,9.6,1,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, 1 run,",1
2,62,1,10.1,4,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, Four,",4
2,63,1,10.2,1,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, 1 run,",1
2,64,1,10.3,2,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, 2 runs,",2
2,65,1,10.4,2,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, 2 runs,",2
2,66,1,10.5,0,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, no run,",0
2,67,1,10.6,w,Bhanuka Rajapaksa,Umesh Yadav,"Umesh Yadav to Bhanuka Rajapaksa, no run,                           Wicket - c RK Singh b UT Yadav batsmen out 50(32)",0
2,68,1,11.1,1,Shikhar Dhawan,Sunil Narine,"Sunil Narine to Shikhar Dhawan, 1 run,",1
2,69,1,11.2,1,Jitesh Sharma,Sunil Narine,"Sunil Narine to Jitesh Sharma, 1 run,",1
2,70,1,11.3,1wd,Shikhar Dhawan,Sunil Narine,"Sunil Narine to Shikhar Dhawan, 1 wide,",1
2,71,1,11.3,1,Shikhar Dhawan,Sunil Narine,"Sunil Narine to Shikhar Dhawan, 1 run,",1
2,72,1,11.4,2,Jitesh Sharma,Sunil Narine,"Sunil Narine to Jitesh Sharma, 2 runs,",2
2,73,1,11.5,0,Jitesh Sharma,Sunil Narine,"Sunil Narine to Jitesh Sharma, no run,",0
2,74,1,11.6,6,Jitesh Sharma,Sunil Narine,"Sunil Narine to Jitesh Sharma, Six,",6
2,75,1,12.1,1,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, 1 run,",1
2,76,1,12.2,0,Jitesh Sharma,Umesh Yadav,"Umesh Yadav to Jitesh Sharma, no run,",0
2,77,1,12.3,1,Jitesh Sharma,Umesh Yadav,"Umesh Yadav to Jitesh Sharma, 1 run,",1
2,78,1,12.4,1,Shikhar Dhawan,Umesh Yadav,"Umesh Yadav to Shikhar Dhawan, 1 run,",1
2,79,1,12.5,4,Jitesh Sharma,Umesh Yadav,"Umesh Yadav to Jitesh Sharma, Four,",4
2,80,1,12.6,1,Jitesh Sharma,Umesh Yadav,"Umesh Yadav to Jitesh Sharma, 1 run,",1
2,81,1,13.1,0,Jitesh Sharma,Tim Southee,"Tim Southee to Jitesh Sharma, no run,",0
2,82,1,13.2,6,Jitesh Sharma,Tim Southee,"Tim Southee to Jitesh Sharma, Six,",6
2,83,1,13.3,w,Jitesh Sharma,Tim Southee,"Tim Southee to Jitesh Sharma, no run,                           Wicket - c UT Yadav b Tim Southee batsmen out 21(11)",0
2,84,1,13.4,4,Sikandar Raza,Tim Southee,"Tim Southee to Sikandar Raza, Four,",4
2,85,1,13.5,1,Sikandar Raza,Tim Southee,"Tim Southee to Sikandar Raza, 1 run,",1
2,86,1,13.6,2,Shikhar Dhawan,Tim Southee,"Tim Southee to Shikhar Dhawan, 2 runs,",2
2,87,1,14.1,0,Sikandar Raza,Varun Chakravarthy,"Varun Chakravarthy to Sikandar Raza, no run,",0
2,88,1,14.2,1,Sikandar Raza,Varun Chakravarthy,"Varun Chakravarthy to Sikandar Raza, 1 run,",1
2,89,1,14.3,w,Shikhar Dhawan,Varun Chakravarthy,"Varun Chakravarthy to Shikhar Dhawan, no run,                           Wicket - b Varun Chakravarthy batsmen out 40(29)",0
2,90,1,14.4,0,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, no run,",0
2,91,1,14.5,0,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, no run,",0
2,92,1,14.6,0,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, no run,",0
2,93,1,15.1,1,Sikandar Raza,Shardul Thakur,"Shardul Thakur to Sikandar Raza, 1 run,",1
2,94,1,15.2,2,Sam Curran,Shardul Thakur,"Shardul Thakur to Sam Curran, 2 runs,",2
2,95,1,15.3,1,Sam Curran,Shardul Thakur,"Shardul Thakur to Sam Curran, 1 run,",1
2,96,1,15.4,6,Sikandar Raza,Shardul Thakur,"Shardul Thakur to Sikandar Raza, Six,",6
2,97,1,15.5,0,Sikandar Raza,Shardul Thakur,"Shardul Thakur to Sikandar Raza, no run,",0
2,98,1,15.6,0,Sikandar Raza,Shardul Thakur,"Shardul Thakur to Sikandar Raza, no run,",0
2,99,1,16.1,1wd,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, 1 wide,",1
2,100,1,16.1,1,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, 1 run,",1
2,101,1,16.2,1,Sikandar Raza,Varun Chakravarthy,"Varun Chakravarthy to Sikandar Raza, 1 run,",1
2,102,1,16.3,1,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, 1 run,",1
2,103,1,16.4,1,Sikandar Raza,Varun Chakravarthy,"Varun Chakravarthy to Sikandar Raza, 1 run,",1
2,104,1,16.5,0,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, no run,",0
2,105,1,16.6,6,Sam Curran,Varun Chakravarthy,"Varun Chakravarthy to Sam Curran, Six,",6
2,106,1,17.1,1,Sikandar Raza,Sunil Narine,"Sunil Narine to Sikandar Raza, 1 run,",1
2,107,1,17.2,2,Sam Curran,Sunil Narine,"Sunil Narine to Sam Curran, 2 runs,",2
2,108,1,17.3,1,Sam Curran,Sunil Narine,"Sunil Narine to Sam Curran, 1 run,",1
2,109,1,17.4,0,Sikandar Raza,Sunil Narine,"Sunil Narine to Sikandar Raza, no run,",0
2,110,1,17.5,w,Sikandar Raza,Sunil Narine,"Sunil Narine to Sikandar Raza, no run,                           Wicket - c N Rana b SP Narine batsmen out 16(13)",0
2,111,1,17.6,0,Shahrukh Khan,Sunil Narine,"Sunil Narine to Shahrukh Khan, no run,",0
2,112,1,18.1,1,Sam Curran,Shardul Thakur,"Shardul Thakur to Sam Curran, 1 run,",1
2,113,1,18.2,1,Shahrukh Khan,Shardul Thakur,"Shardul Thakur to Shahrukh Khan, 1 run,",1
2,114,1,18.3,1,Sam Curran,Shardul Thakur,"Shardul Thakur to Sam Curran, 1 run,",1
2,115,1,18.4,0,Shahrukh Khan,Shardul Thakur,"Shardul Thakur to Shahrukh Khan, no run,",0
2,116,1,18.5,4,Shahrukh Khan,Shardul Thakur,"Shardul Thakur to Shahrukh Khan, Four,",4
2,117,1,18.6,1,Shahrukh Khan,Shardul Thakur,"Shardul Thakur to Shahrukh Khan, 1 run,",1
2,118,1,19.1,4,Shahrukh Khan,Tim Southee,"Tim Southee to Shahrukh Khan, Four,",4
2,119,1,19.2,1,Shahrukh Khan,Tim Southee,"Tim Southee to Shahrukh Khan, 1 run,",1
2,120,1,19.3,6,Sam Curran,Tim Southee,"Tim Southee to Sam Curran, Six,",6
2,121,1,19.4,2,Sam Curran,Tim Southee,"Tim Southee to Sam Curran, 2 runs,",2
2,122,1,19.5,2,Sam Curran,Tim Southee,"Tim Southee to Sam Curran, 2 runs,",2
2,123,1,19.6,0,Sam Curran,Tim Southee,"Tim Southee to Sam Curran, no run,",0
2,1,2,0.1,0,Mandeep Singh,Sam Curran,"Sam Curran to Mandeep Singh, no run,",0
2,2,2,0.2,1,Mandeep Singh,Sam Curran,"Sam Curran to Mandeep Singh, 1 run,",1
2,3,2,0.3,1,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, 1 run,",1
2,4,2,0.4,1,Mandeep Singh,Sam Curran,"Sam Curran to Mandeep Singh, 1 run,",1
2,5,2,0.5,6,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, Six,",6
2,6,2,0.6,4,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, Four,",4
2,7,2,1.1,w,Mandeep Singh,Arshdeep Singh,"Arshdeep Singh to Mandeep Singh, no run,                           Wicket - c Sam Curran b Arshdeep Singh batsmen out 2(4)",0
2,8,2,1.2,0,Anukul Roy,Arshdeep Singh,"Arshdeep Singh to Anukul Roy, no run,",0
2,9,2,1.3,4,Anukul Roy,Arshdeep Singh,"Arshdeep Singh to Anukul Roy, Four,",4
2,10,2,1.4,0,Anukul Roy,Arshdeep Singh,"Arshdeep Singh to Anukul Roy, no run,",0
2,11,2,1.5,0,Anukul Roy,Arshdeep Singh,"Arshdeep Singh to Anukul Roy, no run,",0
2,12,2,1.6,w,Anukul Roy,Arshdeep Singh,"Arshdeep Singh to Anukul Roy, no run,                           Wicket - c Sikandar Raza b Arshdeep Singh batsmen out 4(5)",0
2,13,2,2.1,4,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, Four,",4
2,14,2,2.2,0,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, no run,",0
2,15,2,2.3,1,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, 1 run,",1
2,16,2,2.4,1,Venkatesh Iyer,Sam Curran,"Sam Curran to Venkatesh Iyer, 1 run,",1
2,17,2,2.5,0,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, no run,",0
2,18,2,2.6,1,Rahmanullah Gurbaz,Sam Curran,"Sam Curran to Rahmanullah Gurbaz, 1 run,",1
2,19,2,3.1,0,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, no run,",0
2,20,2,3.2,0,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, no run,",0
2,21,2,3.3,0,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, no run,",0
2,22,2,3.4,0,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, no run,",0
2,23,2,3.5,4,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, Four,",4
2,24,2,3.6,1,Rahmanullah Gurbaz,Arshdeep Singh,"Arshdeep Singh to Rahmanullah Gurbaz, 1 run,",1
2,25,2,4.1,0,Rahmanullah Gurbaz,Nathan Ellis,"Nathan Ellis to Rahmanullah Gurbaz, no run,",0
2,26,2,4.2,w,Rahmanullah Gurbaz,Nathan Ellis,"Nathan Ellis to Rahmanullah Gurbaz, no run,                           Wicket - b Nathan Ellis batsmen out 22(16)",0
2,27,2,4.3,0,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, no run,",0
2,28,2,4.4,4,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, Four,",4
2,29,2,4.5,2,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, 2 runs,",2
2,30,2,4.6,0,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, no run,",0
2,31,2,5.1,0,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, no run,",0
2,32,2,5.2,1,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 1 run,",1
2,33,2,5.3,1,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, 1 run,",1
2,34,2,5.4,1wd,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 1 wide,",1
2,35,2,5.4,0,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, no run,",0
2,36,2,5.5,4,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, Four,",4
2,37,2,5.6,4,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, Four,",4
2,38,2,6.1,1lb,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, 1 leg bye,",1
2,39,2,6.2,1,Venkatesh Iyer,Nathan Ellis,"Nathan Ellis to Venkatesh Iyer, 1 run,",1
2,40,2,6.3,0,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, no run,",0
2,41,2,6.4,0,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, no run,",0
2,42,2,6.5,1,Nitish Rana,Nathan Ellis,"Nathan Ellis to Nitish Rana, 1 run,",1
2,43,2,6.6,1,Venkatesh Iyer,Nathan Ellis,"Nathan Ellis to Venkatesh Iyer, 1 run,",1
2,44,2,7.1,2,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 2 runs,",2
2,45,2,7.2,1,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 1 run,",1
2,46,2,7.3,1,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, 1 run,",1
2,47,2,7.4,1,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 1 run,",1
2,48,2,7.5,4,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, Four,",4
2,49,2,7.6,1b,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, 1 bye,",1
2,50,2,8.1,4,Nitish Rana,Rishi Dhawan,"Rishi Dhawan to Nitish Rana, Four,",4
2,51,2,8.2,6,Nitish Rana,Rishi Dhawan,"Rishi Dhawan to Nitish Rana, Six,",6
2,52,2,8.3,1,Nitish Rana,Rishi Dhawan,"Rishi Dhawan to Nitish Rana, 1 run,",1
2,53,2,8.4,0,Venkatesh Iyer,Rishi Dhawan,"Rishi Dhawan to Venkatesh Iyer, no run,",0
2,54,2,8.5,4,Venkatesh Iyer,Rishi Dhawan,"Rishi Dhawan to Venkatesh Iyer, Four,",4
2,55,2,8.6,0,Venkatesh Iyer,Rishi Dhawan,"Rishi Dhawan to Venkatesh Iyer, no run,",0
2,56,2,9.1,0,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, no run,",0
2,57,2,9.2,w,Nitish Rana,Sikandar Raza,"Sikandar Raza to Nitish Rana, no run,                           Wicket - c RD Chahar b Sikandar Raza batsmen out 24(17)",0
2,58,2,9.3,1,Rinku Singh,Sikandar Raza,"Sikandar Raza to Rinku Singh, 1 run,",1
2,59,2,9.4,1,Venkatesh Iyer,Sikandar Raza,"Sikandar Raza to Venkatesh Iyer, 1 run,",1
2,60,2,9.5,2,Rinku Singh,Sikandar Raza,"Sikandar Raza to Rinku Singh, 2 runs,",2
2,61,2,9.6,1,Rinku Singh,Sikandar Raza,"Sikandar Raza to Rinku Singh, 1 run,",1
2,62,2,10.1,w,Rinku Singh,Rahul Chahar,"Rahul Chahar to Rinku Singh, no run,                           Wicket - c Sikandar Raza b RD Chahar batsmen out 4(4)",0
2,63,2,10.2,1,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, 1 run,",1
2,64,2,10.3,0,Venkatesh Iyer,Rahul Chahar,"Rahul Chahar to Venkatesh Iyer, no run,",0
2,65,2,10.4,1,Venkatesh Iyer,Rahul Chahar,"Rahul Chahar to Venkatesh Iyer, 1 run,",1
2,66,2,10.5,1,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, 1 run,",1
2,67,2,10.6,0,Venkatesh Iyer,Rahul Chahar,"Rahul Chahar to Venkatesh Iyer, no run,",0
2,68,2,11.1,2,Andre Russell,Harpreet Brar,"Harpreet Brar to Andre Russell, 2 runs,",2
2,69,2,11.2,0,Andre Russell,Harpreet Brar,"Harpreet Brar to Andre Russell, no run,",0
2,70,2,11.3,4,Andre Russell,Harpreet Brar,"Harpreet Brar to Andre Russell, Four,",4
2,71,2,11.4,1,Andre Russell,Harpreet Brar,"Harpreet Brar to Andre Russell, 1 run,",1
2,72,2,11.5,0,Venkatesh Iyer,Harpreet Brar,"Harpreet Brar to Venkatesh Iyer, no run,",0
2,73,2,11.6,1b,Venkatesh Iyer,Harpreet Brar,"Harpreet Brar to Venkatesh Iyer, 1 bye,",1
2,74,2,12.1,1,Venkatesh Iyer,Rahul Chahar,"Rahul Chahar to Venkatesh Iyer, 1 run,",1
2,75,2,12.2,6,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, Six,",6
2,76,2,12.3,0,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, no run,",0
2,77,2,12.4,1,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, 1 run,",1
2,78,2,12.5,1,Venkatesh Iyer,Rahul Chahar,"Rahul Chahar to Venkatesh Iyer, 1 run,",1
2,79,2,12.6,0,Andre Russell,Rahul Chahar,"Rahul Chahar to Andre Russell, no run,",0
2,80,2,13.1,1,Venkatesh Iyer,Nathan Ellis,"Nathan Ellis to Venkatesh Iyer, 1 run,",1
2,81,2,13.2,4,Andre Russell,Nathan Ellis,"Nathan Ellis to Andre Russell, Four,",4
2,82,2,13.3,2,Andre Russell,Nathan Ellis,"Nathan Ellis to Andre Russell, 2 runs,",2
2,83,2,13.4,2nb,Andre Russell,Nathan Ellis,"Nathan Ellis to Andre Russell, 2 no ball,",2
2,84,2,13.4,7nb,Venkatesh Iyer,Nathan Ellis,"Nathan Ellis to Venkatesh Iyer, 7 no ball,",7
2,85,2,13.4,1,Venkatesh Iyer,Nathan Ellis,"Nathan Ellis to Venkatesh Iyer, 1 run,",1
2,86,2,13.5,0,Andre Russell,Nathan Ellis,"Nathan Ellis to Andre Russell, no run,",0
2,87,2,13.6,1,Andre Russell,Nathan Ellis,"Nathan Ellis to Andre Russell, 1 run,",1
2,88,2,14.1,1,Andre Russell,Sam Curran,"Sam Curran to Andre Russell, 1 run,",1
2,89,2,14.2,1,Venkatesh Iyer,Sam Curran,"Sam Curran to Venkatesh Iyer, 1 run,",1
2,90,2,14.3,6,Andre Russell,Sam Curran,"Sam Curran to Andre Russell, Six,",6
2,91,2,14.4,4,Andre Russell,Sam Curran,"Sam Curran to Andre Russell, Four,",4
2,92,2,14.5,w,Andre Russell,Sam Curran,"Sam Curran to Andre Russell, no run,                           Wicket - c Sikandar Raza b Sam Curran batsmen out 35(19)",0
2,93,2,14.6,6,Shardul Thakur,Sam Curran,"Sam Curran to Shardul Thakur, Six,",6
2,94,2,15.1,1,Venkatesh Iyer,Arshdeep Singh,"Arshdeep Singh to Venkatesh Iyer, 1 run,",1
2,95,2,15.2,1,Shardul Thakur,Arshdeep Singh,"Arshdeep Singh to Shardul Thakur, 1 run,",1
2,96,2,15.3,w,Venkatesh Iyer,Arshdeep Singh,"Arshdeep Singh to Venkatesh Iyer, no run,                           Wicket - c RD Chahar b Arshdeep Singh batsmen out 34(28)",0
